Date,Value_US,Value_EU
2010-05-06,1.1208786526634313,1.1208786526634313
2010-05-07,1.120670538327798,1.120670538327798
2010-05-10,1.1200072543343251,1.1200072543343251
2010-05-11,1.1229508852506,1.1229508852506
2010-05-12,1.1236395817788472,1.1236395817788472
2010-05-13,1.1228621009760222,1.1228621009760222
2010-05-14,1.1226851451215845,1.1226851451215845
2010-05-17,1.1217431210549453,1.1217431210549453
2010-05-18,1.121865292237948,1.121865292237948
2010-05-19,1.119180100608611,1.119180100608611
2010-05-20,1.1184220166465582,1.1184220166465582
2010-05-21,1.1178234183979419,1.1178234183979419
2010-05-24,1.1193950799675454,1.1193950799675454
2010-05-25,1.1198932742866137,1.1198932742866137
2010-05-26,1.120952478624993,1.120952478624993
2010-05-27,1.121160641798038,1.121160641798038
2010-05-28,1.1213401132792005,1.1213401132792005
2010-05-31,1.1213401132792005,1.1213401132792005
2010-06-01,1.1223116707570646,1.1223116707570646
2010-06-02,1.122189991170058,1.122189991170058
2010-06-03,1.1204848772426252,1.1204848772426252
2010-06-04,1.1216532395443364,1.1216532395443364
2010-06-07,1.1238176805742786,1.1238176805742786
2010-06-08,1.1233644183531653,1.1233644183531653
2010-06-09,1.1229559199344343,1.1229559199344343
2010-06-10,1.12147491807937,1.12147491807937
2010-06-11,1.1224552786152835,1.1224552786152835
2010-06-14,1.1220718015995395,1.1220718015995395
2010-06-15,1.1233758811474188,1.1233758811474188
2010-06-16,1.122763083694823,1.122763083694823
2010-06-17,1.1242280032260599,1.1242280032260599
2010-06-18,1.1250857000045669,1.1250857000045669
2010-06-21,1.1228507315002285,1.1228507315002285
2010-06-22,1.1238393676328722,1.1238393676328722
2010-06-23,1.1233766918832335,1.1233766918832335
2010-06-24,1.1237017755613048,1.1237017755613048
2010-06-25,1.1250542928921081,1.1250542928921081
2010-06-28,1.1235237885259612,1.1235237885259612
2010-06-29,1.1236908003608965,1.1236908003608965
2010-06-30,1.1240707107723584,1.1240707107723584
2010-07-01,1.119784314159255,1.119784314159255
2010-07-02,1.121171603825625,1.121171603825625
2010-07-05,1.121171603825625,1.121171603825625
2010-07-06,1.1192980997109865,1.1192980997109865
2010-07-07,1.1204701407571975,1.1204701407571975
2010-07-08,1.1199752378065944,1.1199752378065944
2010-07-09,1.1210740973258202,1.1210740973258202
2010-07-12,1.1201079767081108,1.1201079767081108
2010-07-13,1.1210816557242325,1.1210816557242325
2010-07-14,1.1210248272669996,1.1210248272669996
2010-07-15,1.120958494727883,1.120958494727883
2010-07-16,1.1194794276403048,1.1194794276403048
2010-07-19,1.118577477806885,1.118577477806885
2010-07-20,1.1194666933962358,1.1194666933962358
2010-07-21,1.118698946495813,1.118698946495813
2010-07-22,1.119674249336246,1.119674249336246
2010-07-23,1.1189364828196873,1.1189364828196873
2010-07-26,1.1183870871147563,1.1183870871147563
2010-07-27,1.116441145315119,1.116441145315119
2010-07-28,1.1167067037291296,1.1167067037291296
2010-07-29,1.1172072511105278,1.1172072511105278
2010-07-30,1.1183802717432578,1.1183802717432578
2010-08-02,1.118428693621903,1.118428693621903
2010-08-03,1.1188642912460751,1.1188642912460751
2010-08-04,1.1195684680747722,1.1195684680747722
2010-08-05,1.11981785994447,1.11981785994447
2010-08-06,1.12064110791153,1.12064110791153
2010-08-09,1.1202226792888794,1.1202226792888794
2010-08-10,1.1205375647493137,1.1205375647493137
2010-08-11,1.1201663615700963,1.1201663615700963
2010-08-12,1.1215314870932642,1.1215314870932642
2010-08-13,1.1215031595892593,1.1215031595892593
2010-08-16,1.1224382230123426,1.1224382230123426
2010-08-17,1.1224569693548467,1.1224569693548467
2010-08-18,1.12289751728452,1.12289751728452
2010-08-19,1.1230563016131785,1.1230563016131785
2010-08-20,1.122664506951918,1.122664506951918
2010-08-23,1.1224867050055727,1.1224867050055727
2010-08-24,1.1230302384426012,1.1230302384426012
2010-08-25,1.1239632977918432,1.1239632977918432
2010-08-26,1.123592840448495,1.123592840448495
2010-08-27,1.1236392880934858,1.1236392880934858
2010-08-30,1.1235464344348722,1.1235464344348722
2010-08-31,1.1246336457748762,1.1246336457748762
2010-09-01,1.124274367900653,1.124274367900653
2010-09-02,1.124828696844445,1.124828696844445
2010-09-03,1.124433180711243,1.124433180711243
2010-09-06,1.124433180711243,1.124433180711243
2010-09-07,1.125208266669941,1.125208266669941
2010-09-08,1.1252174390306995,1.1252174390306995
2010-09-09,1.1241629187947895,1.1241629187947895
2010-09-10,1.1243201368091955,1.1243201368091955
2010-09-13,1.1242185382731986,1.1242185382731986
2010-09-14,1.1264370200765517,1.1264370200765517
2010-09-15,1.1263643637045306,1.1263643637045306
2010-09-16,1.1269914296655454,1.1269914296655454
2010-09-17,1.1269100486948809,1.1269100486948809
2010-09-20,1.1272086534618388,1.1272086534618388
2010-09-21,1.1282377374281145,1.1282377374281145
2010-09-22,1.12840785036613,1.12840785036613
2010-09-23,1.1284972700769225,1.1284972700769225
2010-09-24,1.1288457366136728,1.1288457366136728
2010-09-27,1.12887246642144,1.12887246642144
2010-09-28,1.1298791131814045,1.1298791131814045
2010-09-29,1.129967487204563,1.129967487204563
2010-09-30,1.1299321678500385,1.1299321678500385
2010-10-01,1.1308155484578875,1.1308155484578875
2010-10-04,1.1304208052018367,1.1304208052018367
2010-10-05,1.1326471504515476,1.1326471504515476
2010-10-06,1.1333561829252887,1.1333561829252887
2010-10-07,1.1321180100244284,1.1321180100244284
2010-10-08,1.1332382385750843,1.1332382385750843
2010-10-11,1.1337804900652797,1.1337804900652797
2010-10-12,1.1334976777917851,1.1334976777917851
2010-10-13,1.135310106308221,1.135310106308221
2010-10-14,1.1358859267862218,1.1358859267862218
2010-10-15,1.1349839555349133,1.1349839555349133
2010-10-18,1.1354933790373254,1.1354933790373254
2010-10-19,1.1319671611683353,1.1319671611683353
2010-10-20,1.1330198764542208,1.1330198764542208
2010-10-21,1.1314237040738235,1.1314237040738235
2010-10-22,1.1316509103341075,1.1316509103341075
2010-10-25,1.1326279093345695,1.1326279093345695
2010-10-26,1.1326538760545488,1.1326538760545488
2010-10-27,1.1314769124961117,1.1314769124961117
2010-10-28,1.132979492488772,1.132979492488772
2010-10-29,1.1341708212592874,1.1341708212592874
2010-11-01,1.1335721814290225,1.1335721814290225
2010-11-02,1.1340619816525774,1.1340619816525774
2010-11-03,1.1332744996514204,1.1332744996514204
2010-11-04,1.137116100550817,1.137116100550817
2010-11-05,1.13740868128975,1.13740868128975
2010-11-08,1.1385762756251383,1.1385762756251383
2010-11-09,1.1367665174269688,1.1367665174269688
2010-11-10,1.1381498607500917,1.1381498607500917
2010-11-11,1.1384981708917175,1.1384981708917175
2010-11-12,1.1352148358575977,1.1352148358575977
2010-11-15,1.1341364248579928,1.1341364248579928
2010-11-16,1.1328945472128684,1.1328945472128684
2010-11-17,1.132384198562153,1.132384198562153
2010-11-18,1.1338693705447336,1.1338693705447336
2010-11-19,1.1339637958049933,1.1339637958049933
2010-11-22,1.13506173249781,1.13506173249781
2010-11-23,1.135852574909586,1.135852574909586
2010-11-24,1.1356582005594928,1.1356582005594928
2010-11-25,1.1356582005594928,1.1356582005594928
2010-11-26,1.134752592175257,1.134752592175257
2010-11-29,1.1350935839180325,1.1350935839180325
2010-11-30,1.1367174570296514,1.1367174570296514
2010-12-01,1.1366838866064304,1.1366838866064304
2010-12-02,1.1365327475081088,1.1365327475081088
2010-12-03,1.1389453664811953,1.1389453664811953
2010-12-06,1.1398032613689901,1.1398032613689901
2010-12-07,1.137664747103444,1.137664747103444
2010-12-08,1.136239535121263,1.136239535121263
2010-12-09,1.1367284594062343,1.1367284594062343
2010-12-10,1.1367620553678748,1.1367620553678748
2010-12-13,1.137299332527564,1.137299332527564
2010-12-14,1.137407996334489,1.137407996334489
2010-12-15,1.136171868367401,1.136171868367401
2010-12-16,1.1354211688185574,1.1354211688185574
2010-12-17,1.13575209593231,1.13575209593231
2010-12-20,1.136522243912973,1.136522243912973
2010-12-21,1.1366988979730743,1.1366988979730743
2010-12-22,1.1364720922220082,1.1364720922220082
2010-12-23,1.1361439001358893,1.1361439001358893
2010-12-27,1.1364476373157295,1.1364476373157295
2010-12-28,1.1382993491027373,1.1382993491027373
2010-12-29,1.1387058298846666,1.1387058298846666
2010-12-30,1.1381435403183957,1.1381435403183957
2010-12-31,1.1395472222704817,1.1395472222704817
2011-01-03,1.1389557607769236,1.1389557607769236
2011-01-04,1.1362734374272678,1.1362734374272678
2011-01-05,1.1359529999842752,1.1359529999842752
2011-01-06,1.1354964940561334,1.1354964940561334
2011-01-07,1.135284378596498,1.135284378596498
2011-01-10,1.1357433140163888,1.1357433140163888
2011-01-11,1.1364123022027715,1.1364123022027715
2011-01-12,1.1368755964117256,1.1368755964117256
2011-01-13,1.1356922222238819,1.1356922222238819
2011-01-14,1.1345400088108022,1.1345400088108022
2011-01-17,1.1345400088108022,1.1345400088108022
2011-01-18,1.1351727230406468,1.1351727230406468
2011-01-19,1.1354194515182867,1.1354194515182867
2011-01-20,1.1332797103855157,1.1332797103855157
2011-01-21,1.1331328693183285,1.1331328693183285
2011-01-24,1.1325534623468807,1.1325534623468807
2011-01-25,1.1323275819560172,1.1323275819560172
2011-01-26,1.1332501526063572,1.1332501526063572
2011-01-27,1.1304593614391094,1.1304593614391094
2011-01-28,1.1325359484539619,1.1325359484539619
2011-01-31,1.1321795285194458,1.1321795285194458
2011-02-01,1.1329902900382487,1.1329902900382487
2011-02-02,1.1326871145738104,1.1326871145738104
2011-02-03,1.1342066258784298,1.1342066258784298
2011-02-04,1.1337433399652679,1.1337433399652679
2011-02-07,1.1337605527941397,1.1337605527941397
2011-02-08,1.135017613935594,1.135017613935594
2011-02-09,1.1349579457461223,1.1349579457461223
2011-02-10,1.1347703060679322,1.1347703060679322
2011-02-11,1.134317594852752,1.134317594852752
2011-02-14,1.1348576555204886,1.1348576555204886
2011-02-15,1.1357283284680904,1.1357283284680904
2011-02-16,1.1358385398787822,1.1358385398787822
2011-02-17,1.1366347170752131,1.1366347170752131
2011-02-18,1.136946155656317,1.136946155656317
2011-02-21,1.136946155656317,1.136946155656317
2011-02-22,1.137685023386169,1.137685023386169
2011-02-23,1.1387034232582658,1.1387034232582658
2011-02-24,1.1378504938838274,1.1378504938838274
2011-02-25,1.1386008425751275,1.1386008425751275
2011-02-28,1.1388329046181442,1.1388329046181442
2011-03-01,1.1407935528467048,1.1407935528467048
2011-03-02,1.1407039377726549,1.1407039377726549
2011-03-03,1.1392120207328227,1.1392120207328227
2011-03-04,1.1402515010060559,1.1402515010060559
2011-03-07,1.1405542548411898,1.1405542548411898
2011-03-08,1.1402603812194503,1.1402603812194503
2011-03-09,1.1403012943212083,1.1403012943212083
2011-03-10,1.1389598601503617,1.1389598601503617
2011-03-11,1.1393318776036125,1.1393318776036125
2011-03-14,1.1398594218807314,1.1398594218807314
2011-03-15,1.1377333728274368,1.1377333728274368
2011-03-16,1.1377083265140295,1.1377083265140295
2011-03-17,1.1383179288217617,1.1383179288217617
2011-03-18,1.1394814231186197,1.1394814231186197
2011-03-21,1.1401155241485779,1.1401155241485779
2011-03-22,1.1400417809960728,1.1400417809960728
2011-03-23,1.1410994194075212,1.1410994194075212
2011-03-24,1.1401887554405046,1.1401887554405046
2011-03-25,1.1402215092795664,1.1402215092795664
2011-03-28,1.1396319926122274,1.1396319926122274
2011-03-29,1.139360545179637,1.139360545179637
2011-03-30,1.1397397479070637,1.1397397479070637
2011-03-31,1.1407178203816337,1.1407178203816337
2011-04-01,1.1401795121193716,1.1401795121193716
2011-04-04,1.140703732096271,1.140703732096271
2011-04-05,1.1425064802173268,1.1425064802173268
2011-04-06,1.1427719002964283,1.1427719002964283
2011-04-07,1.1428762327058746,1.1428762327058746
2011-04-08,1.1437984965341095,1.1437984965341095
2011-04-11,1.142986385074024,1.142986385074024
2011-04-12,1.1421610383364913,1.1421610383364913
2011-04-13,1.1423949335637864,1.1423949335637864
2011-04-14,1.1439326210905905,1.1439326210905905
2011-04-15,1.1449189800072466,1.1449189800072466
2011-04-18,1.1456135796636109,1.1456135796636109
2011-04-19,1.1456135796636109,1.1456135796636109
2011-04-20,1.1460610600747034,1.1460610600747034
2011-04-21,1.1462488149893242,1.1462488149893242
2011-04-25,1.1463503554329113,1.1463503554329113
2011-04-26,1.1459679080318024,1.1459679080318024
2011-04-27,1.1481756005445016,1.1481756005445016
2011-04-28,1.1486527324482156,1.1486527324482156
2011-04-29,1.1506077787056654,1.1506077787056654
2011-05-02,1.1491277094750567,1.1491277094750567
2011-05-03,1.14872279207033,1.14872279207033
2011-05-04,1.1470749641817777,1.1470749641817777
2011-05-05,1.1437672181669767,1.1437672181669767
2011-05-06,1.1452261267093458,1.1452261267093458
2011-05-09,1.146865543358001,1.146865543358001
2011-05-10,1.1472701827004812,1.1472701827004812
2011-05-11,1.1462152210959509,1.1462152210959509
2011-05-12,1.1462543327798953,1.1462543327798953
2011-05-13,1.1455036714849194,1.1455036714849194
2011-05-16,1.145299151721712,1.145299151721712
2011-05-17,1.144802813683449,1.144802813683449
2011-05-18,1.1454830203168156,1.1454830203168156
2011-05-19,1.1455223473536758,1.1455223473536758
2011-05-20,1.1469694977084397,1.1469694977084397
2011-05-23,1.1472338989657243,1.1472338989657243
2011-05-24,1.1478236922759255,1.1478236922759255
2011-05-25,1.1478159717482845,1.1478159717482845
2011-05-26,1.147537862685619,1.147537862685619
2011-05-27,1.1486836939634335,1.1486836939634335
2011-05-30,1.1486836939634335,1.1486836939634335
2011-05-31,1.1486376564092322,1.1486376564092322
2011-06-01,1.1488449118730153,1.1488449118730153
2011-06-02,1.148530702941285,1.148530702941285
2011-06-03,1.1490838424116079,1.1490838424116079
2011-06-06,1.1492827210459398,1.1492827210459398
2011-06-07,1.149236898239351,1.149236898239351
2011-06-08,1.1487708463726456,1.1487708463726456
2011-06-09,1.149345960282812,1.149345960282812
2011-06-10,1.14833830381854,1.14833830381854
2011-06-13,1.147207200464037,1.147207200464037
2011-06-14,1.1479059075416365,1.1479059075416365
2011-06-15,1.148253357707524,1.148253357707524
2011-06-16,1.1481378594504736,1.1481378594504736
2011-06-17,1.14888545635997,1.14888545635997
2011-06-20,1.148954414264495,1.148954414264495
2011-06-21,1.1495134570028636,1.1495134570028636
2011-06-22,1.1496888355738881,1.1496888355738881
2011-06-23,1.1476710292097945,1.1476710292097945
2011-06-24,1.1460617816021788,1.1460617816021788
2011-06-27,1.1456464859861109,1.1456464859861109
2011-06-28,1.1460474267072642,1.1460474267072642
2011-06-29,1.14678407184629,1.14678407184629
2011-06-30,1.1458646555717817,1.1458646555717817
2011-07-01,1.1450248723019014,1.1450248723019014
2011-07-04,1.1450248723019014,1.1450248723019014
2011-07-05,1.1471580271275459,1.1471580271275459
2011-07-06,1.1481526493762881,1.1481526493762881
2011-07-07,1.1483376909561993,1.1483376909561993
2011-07-08,1.1491846091731894,1.1491846091731894
2011-07-11,1.150209503128499,1.150209503128499
2011-07-12,1.151104850033241,1.151104850033241
2011-07-13,1.1521371259904398,1.1521371259904398
2011-07-14,1.1524361060216672,1.1524361060216672
2011-07-15,1.1529282841524848,1.1529282841524848
2011-07-18,1.153946018523042,1.153946018523042
2011-07-19,1.1525383152477322,1.1525383152477322
2011-07-20,1.1535517982265733,1.1535517982265733
2011-07-21,1.1526719562713192,1.1526719562713192
2011-07-22,1.153632325106247,1.153632325106247
2011-07-25,1.154533832209047,1.154533832209047
2011-07-26,1.1548493646357247,1.1548493646357247
2011-07-27,1.154424813245763,1.154424813245763
2011-07-28,1.1545202906045204,1.1545202906045204
2011-07-29,1.1552321317070469,1.1552321317070469
2011-08-01,1.1548161400608712,1.1548161400608712
2011-08-02,1.1575984789034317,1.1575984789034317
2011-08-03,1.157576979064177,1.157576979064177
2011-08-04,1.156967685941368,1.156967685941368
2011-08-05,1.1577671349219651,1.1577671349219651
2011-08-08,1.1616108467373414,1.1616108467373414
2011-08-09,1.162646513679136,1.162646513679136
2011-08-10,1.1667631147590156,1.1667631147590156
2011-08-11,1.1642034258948475,1.1642034258948475
2011-08-12,1.1636716090567503,1.1636716090567503
2011-08-15,1.164924489659225,1.164924489659225
2011-08-16,1.1663619950061985,1.1663619950061985
2011-08-17,1.1666973106706666,1.1666973106706666
2011-08-18,1.1689046863879633,1.1689046863879633
2011-08-19,1.17037140506827,1.17037140506827
2011-08-22,1.1733892003987922,1.1733892003987922
2011-08-23,1.1689903427795763,1.1689903427795763
2011-08-24,1.1650294450869298,1.1650294450869298
2011-08-25,1.1655113435764592,1.1655113435764592
2011-08-26,1.16896676458827,1.16896676458827
2011-08-29,1.1666086741341748,1.1666086741341748
2011-08-30,1.1701040097176059,1.1701040097176059
2011-08-31,1.169202418879091,1.169202418879091
2011-09-01,1.1693010983892091,1.1693010983892091
2011-09-02,1.1728312941520493,1.1728312941520493
2011-09-05,1.1728312941520493,1.1728312941520493
2011-09-06,1.1726136690543598,1.1726136690543598
2011-09-07,1.1688823391049596,1.1688823391049596
2011-09-08,1.1720045485090669,1.1720045485090669
2011-09-09,1.1712890071297979,1.1712890071297979
2011-09-12,1.1686767805948473,1.1686767805948473
2011-09-13,1.16991378738487,1.16991378738487
2011-09-14,1.169042290977095,1.169042290977095
2011-09-15,1.167188544745364,1.167188544745364
2011-09-16,1.1682794410146764,1.1682794410146764
2011-09-19,1.1664742251266353,1.1664742251266353
2011-09-20,1.168136675533749,1.168136675533749
2011-09-21,1.1666813210058842,1.1666813210058842
2011-09-22,1.1636300360953682,1.1636300360953682
2011-09-23,1.1572629390000864,1.1572629390000864
2011-09-26,1.1556552261789406,1.1556552261789406
2011-09-27,1.1578920277563418,1.1578920277563418
2011-09-28,1.1547131023205504,1.1547131023205504
2011-09-29,1.155807053443719,1.155807053443719
2011-09-30,1.1560709033186336,1.1560709033186336
2011-10-03,1.1581920068587792,1.1581920068587792
2011-10-04,1.1558030867635793,1.1558030867635793
2011-10-05,1.1571375006759168,1.1571375006759168
2011-10-06,1.157884929600408,1.157884929600408
2011-10-07,1.1569397965410815,1.1569397965410815
2011-10-10,1.1599124673554038,1.1599124673554038
2011-10-11,1.1590812703030182,1.1590812703030182
2011-10-12,1.159910709403223,1.159910709403223
2011-10-13,1.1592286657874282,1.1592286657874282
2011-10-14,1.1600143348541776,1.1600143348541776
2011-10-17,1.159460595687133,1.159460595687133
2011-10-18,1.158904466135766,1.158904466135766
2011-10-19,1.157493786906511,1.157493786906511
2011-10-20,1.155973347531036,1.155973347531036
2011-10-21,1.1572555642410554,1.1572555642410554
2011-10-24,1.1583437558783856,1.1583437558783856
2011-10-25,1.1616313112335865,1.1616313112335865
2011-10-26,1.1629010436351916,1.1629010436351916
2011-10-27,1.1643946206851639,1.1643946206851639
2011-10-28,1.1644426881478651,1.1644426881478651
2011-10-31,1.162877467074899,1.162877467074899
2011-11-01,1.1629052697738342,1.1629052697738342
2011-11-02,1.164072477492113,1.164072477492113
2011-11-03,1.1659040385342314,1.1659040385342314
2011-11-04,1.1653133497307004,1.1653133497307004
2011-11-07,1.1681302838080734,1.1681302838080734
2011-11-08,1.1671622958162868,1.1671622958162868
2011-11-09,1.1661803059640605,1.1661803059640605
2011-11-10,1.165550006149147,1.165550006149147
2011-11-11,1.1674705738514997,1.1674705738514997
2011-11-14,1.166960520389231,1.166960520389231
2011-11-15,1.1670683252160723,1.1670683252160723
2011-11-16,1.16582289171511,1.16582289171511
2011-11-17,1.16282524399926,1.16282524399926
2011-11-18,1.1631870969792804,1.1631870969792804
2011-11-21,1.1603280555167272,1.1603280555167272
2011-11-22,1.1616125759740075,1.1616125759740075
2011-11-23,1.161275289009058,1.161275289009058
2011-11-24,1.161275289009058,1.161275289009058
2011-11-25,1.1602678068401229,1.1602678068401229
2011-11-28,1.1625613673683752,1.1625613673683752
2011-11-29,1.1627357899413366,1.1627357899413366
2011-11-30,1.165000226186987,1.165000226186987
2011-12-01,1.1646578408955184,1.1646578408955184
2011-12-02,1.1647882941330372,1.1647882941330372
2011-12-05,1.1630735546384303,1.1630735546384303
2011-12-06,1.163671346997978,1.163671346997978
2011-12-07,1.1645154904904633,1.1645154904904633
2011-12-08,1.1621644627521628,1.1621644627521628
2011-12-09,1.162458538519685,1.162458538519685
2011-12-12,1.1593777519438144,1.1593777519438144
2011-12-13,1.156844134430698,1.156844134430698
2011-12-14,1.1527847777333233,1.1527847777333233
2011-12-15,1.1523625417050076,1.1523625417050076
2011-12-16,1.1545563605833058,1.1545563605833058
2011-12-19,1.1542886024141792,1.1542886024141792
2011-12-20,1.1558612438117417,1.1558612438117417
2011-12-21,1.1559937856647238,1.1559937856647238
2011-12-22,1.155169959624803,1.155169959624803
2011-12-23,1.1553698448067675,1.1553698448067675
2011-12-27,1.1543350352896697,1.1543350352896697
2011-12-28,1.1514437916853544,1.1514437916853544
2011-12-29,1.1509177378988045,1.1509177378988045
2011-12-30,1.1521808913182257,1.1521808913182257
2012-01-02,1.1521808913182257,1.1521808913182257
2012-01-03,1.1551600756727254,1.1551600756727254
2012-01-04,1.1557453670665498,1.1557453670665498
2012-01-05,1.1565344924059906,1.1565344924059906
2012-01-06,1.1561093484533582,1.1561093484533582
2012-01-09,1.155594543725965,1.155594543725965
2012-01-10,1.1571747172839553,1.1571747172839553
2012-01-11,1.1579260338187645,1.1579260338187645
2012-01-12,1.15844093033508,1.15844093033508
2012-01-13,1.1576319355586555,1.1576319355586555
2012-01-16,1.1576319355586555,1.1576319355586555
2012-01-17,1.158533272999737,1.158533272999737
2012-01-18,1.159327287748289,1.159327287748289
2012-01-19,1.159054670165688,1.159054670165688
2012-01-20,1.1596657627946978,1.1596657627946978
2012-01-23,1.1604456920706276,1.1604456920706276
2012-01-24,1.1596277690869763,1.1596277690869763
2012-01-25,1.1627843414477892,1.1627843414477892
2012-01-26,1.1633782447035141,1.1633782447035141
2012-01-27,1.1645606081967474,1.1645606081967474
2012-01-30,1.163912747744027,1.163912747744027
2012-01-31,1.1647993792426543,1.1647993792426543
2012-02-01,1.1649713713571246,1.1649713713571246
2012-02-02,1.1659950878985812,1.1659950878985812
2012-02-03,1.163670593628603,1.163670593628603
2012-02-06,1.1633512806437856,1.1633512806437856
2012-02-07,1.1651048697848503,1.1651048697848503
2012-02-08,1.1642809909909395,1.1642809909909395
2012-02-09,1.1639493293284289,1.1639493293284289
2012-02-10,1.1633397107906895,1.1633397107906895
2012-02-13,1.1635972374235688,1.1635972374235688
2012-02-14,1.163326326894482,1.163326326894482
2012-02-15,1.1640154721120606,1.1640154721120606
2012-02-16,1.1639393062611736,1.1639393062611736
2012-02-17,1.1634889768296568,1.1634889768296568
2012-02-20,1.1634889768296568,1.1634889768296568
2012-02-21,1.1660405168707797,1.1660405168707797
2012-02-22,1.1673496009553181,1.1673496009553181
2012-02-23,1.1674036024033574,1.1674036024033574
2012-02-24,1.1668705664546246,1.1668705664546246
2012-02-27,1.1665114884826338,1.1665114884826338
2012-02-28,1.1677276012195272,1.1677276012195272
2012-02-29,1.161535251317198,1.161535251317198
2012-03-01,1.1631755035544116,1.1631755035544116
2012-03-02,1.1629870020512418,1.1629870020512418
2012-03-05,1.162504578167386,1.162504578167386
2012-03-06,1.1604343185330546,1.1604343185330546
2012-03-07,1.16109763331119,1.16109763331119
2012-03-08,1.1622684479240464,1.1622684479240464
2012-03-09,1.1630419851917635,1.1630419851917635
2012-03-12,1.1621262608760825,1.1621262608760825
2012-03-13,1.1601761218048197,1.1601761218048197
2012-03-14,1.1582246271676262,1.1582246271676262
2012-03-15,1.1593206431759178,1.1593206431759178
2012-03-16,1.1594789818609101,1.1594789818609101
2012-03-19,1.159687438844041,1.159687438844041
2012-03-20,1.1586396426996972,1.1586396426996972
2012-03-21,1.1586975289734263,1.1586975289734263
2012-03-22,1.158234657941497,1.158234657941497
2012-03-23,1.1596573125309202,1.1596573125309202
2012-03-26,1.1617177414603612,1.1617177414603612
2012-03-27,1.1608980461087457,1.1608980461087457
2012-03-28,1.1596677310473686,1.1596677310473686
2012-03-29,1.1595025904167098,1.1595025904167098
2012-03-30,1.160106495387628,1.160106495387628
2012-04-02,1.1606932803936378,1.1606932803936378
2012-04-03,1.1585206291144479,1.1585206291144479
2012-04-04,1.1565787773334606,1.1565787773334606
2012-04-05,1.1573880299331298,1.1573880299331298
2012-04-09,1.1581629831925542,1.1581629831925542
2012-04-10,1.1594202052207085,1.1594202052207085
2012-04-11,1.1593986154072193,1.1593986154072193
2012-04-12,1.1605718988413083,1.1605718988413083
2012-04-13,1.1592522630528785,1.1592522630528785
2012-04-16,1.1589711889727519,1.1589711889727519
2012-04-17,1.1588195052380645,1.1588195052380645
2012-04-18,1.158139759113838,1.158139759113838
2012-04-19,1.1582269922556647,1.1582269922556647
2012-04-20,1.158306905497794,1.158306905497794
2012-04-23,1.1579656819751154,1.1579656819751154
2012-04-24,1.1581331096152916,1.1581331096152916
2012-04-25,1.1583657482836462,1.1583657482836462
2012-04-26,1.1593889909832484,1.1593889909832484
2012-04-27,1.159640989509156,1.159640989509156
2012-04-30,1.1600002784403811,1.1600002784403811
2012-05-01,1.1595989952032295,1.1595989952032295
2012-05-02,1.1590742493764257,1.1590742493764257
2012-05-03,1.157905001809786,1.157905001809786
2012-05-04,1.1582691915917946,1.1582691915917946
2012-05-07,1.157985925601758,1.157985925601758
2012-05-08,1.155743909804589,1.155743909804589
2012-05-09,1.1546103926435756,1.1546103926435756
2012-05-10,1.1548346346573304,1.1548346346573304
2012-05-11,1.1539317738814905,1.1539317738814905
2012-05-14,1.1522560360809313,1.1522560360809313
2012-05-15,1.1510453819769775,1.1510453819769775
2012-05-16,1.1508301480447978,1.1508301480447978
2012-05-17,1.1534019186237745,1.1534019186237745
2012-05-18,1.1547228959256584,1.1547228959256584
2012-05-21,1.1547976042501544,1.1547976042501544
2012-05-22,1.152878547801897,1.152878547801897
2012-05-23,1.1525298287948764,1.1525298287948764
2012-05-24,1.152370205114911,1.152370205114911
2012-05-25,1.1533367842475848,1.1533367842475848
2012-05-28,1.1533367842475848,1.1533367842475848
2012-05-29,1.152082837575581,1.152082837575581
2012-05-30,1.1527617893655815,1.1527617893655815
2012-05-31,1.1525417177698234,1.1525417177698234
2012-06-01,1.1570114124976816,1.1570114124976816
2012-06-04,1.156879188002415,1.156879188002415
2012-06-05,1.1567468161339403,1.1567468161339403
2012-06-06,1.1567983502752859,1.1567983502752859
2012-06-07,1.1548042461076407,1.1548042461076407
2012-06-08,1.154976155520423,1.154976155520423
2012-06-11,1.1554464202639128,1.1554464202639128
2012-06-12,1.1562645189441279,1.1562645189441279
2012-06-13,1.156752260949067,1.156752260949067
2012-06-14,1.1572160845203818,1.1572160845203818
2012-06-15,1.1572821036707812,1.1572821036707812
2012-06-18,1.1573480889429892,1.1573480889429892
2012-06-19,1.1567838229043592,1.1567838229043592
2012-06-20,1.1559079158406287,1.1559079158406287
2012-06-21,1.1529805370470882,1.1529805370470882
2012-06-22,1.1534507661505558,1.1534507661505558
2012-06-25,1.1542971099864905,1.1542971099864905
2012-06-26,1.1534412970001033,1.1534412970001033
2012-06-27,1.1536000117322298,1.1536000117322298
2012-06-28,1.152256423046711,1.152256423046711
2012-06-29,1.1554145433987493,1.1554145433987493
2012-07-02,1.1553400872452517,1.1553400872452517
2012-07-03,1.1571056221341605,1.1571056221341605
2012-07-04,1.1571056221341605,1.1571056221341605
2012-07-05,1.1557975666514182,1.1557975666514182
2012-07-06,1.1543350119955609,1.1543350119955609
2012-07-09,1.1545828260852211,1.1545828260852211
2012-07-10,1.1531662064203876,1.1531662064203876
2012-07-11,1.1538028630258104,1.1538028630258104
2012-07-12,1.1535011886078619,1.1535011886078619
2012-07-13,1.1546729104804998,1.1546729104804998
2012-07-16,1.1547253534292028,1.1547253534292028
2012-07-17,1.154171236920915,1.154171236920915
